crown_uid,area,source_file,source_index,orig_crown_id,crown_num,species_raw,species_clean,species_status,tree_type_raw,health_class,field_status,field_description,lon,lat,label_esd,label_deciduous,label_acacia,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower,s1_n_obs,s1_n_years,s1_vv_db_median,s1_vv_db_mean,s1_vv_db_std,s1_vv_db_amp,s1_monsoon_vv_db_median,s1_postmonsoon_vv_db_median,s1_premonsoon_vv_db_median,s1_winter_vv_db_median,s1_vh_db_median,s1_vh_db_mean,s1_vh_db_std,s1_vh_db_amp,s1_monsoon_vh_db_median,s1_postmonsoon_vh_db_median,s1_premonsoon_vh_db_median,s1_winter_vh_db_median,s1_vh_vv_ratio_median,s1_vh_vv_ratio_mean,s1_vh_vv_ratio_std,s1_vh_vv_ratio_amp,s1_monsoon_vh_vv_ratio_median,s1_postmonsoon_vh_vv_ratio_median,s1_premonsoon_vh_vv_ratio_median,s1_winter_vh_vv_ratio_median,s1_vh_minus_vv_db_median,s1_vh_minus_vv_db_mean,s1_vh_minus_vv_db_std,s1_vh_minus_vv_db_amp,s1_monsoon_vh_minus_vv_db_median,s1_postmonsoon_vh_minus_vv_db_median,s1_premonsoon_vh_minus_vv_db_median,s1_winter_vh_minus_vv_db_median,s1_years,s1_item_count,geometry_mode,buffer_meters
SV_S1:crown_0349,SV_S1,s1_master_format.geojson,348,crown_0349,349,Subabool,Subabool,clean,Acacia,Leaf shed,completed,,77.17682037807495,28.53282047017618,1,0,1,0,0,0,0,113,4,-6.645874977111816,-6.636981812198605,0.9539025306974374,4.379720687866211,-6.009734392166138,-6.581650733947754,-6.923186779022217,-6.933402061462402,-12.178157806396484,-12.19922242122414,1.0357270680557606,5.660618782043457,-12.165964126586914,-12.34904670715332,-11.625835418701172,-12.178157806396484,0.2781012654304504,0.2929334109072136,0.0979627630393684,0.5371039807796478,0.2416564747691154,0.2781012654304504,0.3346791863441467,0.2501375675201416,-5.557969093322754,-5.551656663945291,1.3612430606581671,6.637994766235352,-6.168621301651001,-5.557969093322754,-4.7537126541137695,-6.018210411071777,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0390,SV_S1,s1_master_format.geojson,389,crown_0390,390,Others,,ambiguous_or_unknown,Non-Acacia,Leaf shed,completed,,77.17688892244075,28.53220143697557,-1,-1,0,-1,-1,-1,-1,113,4,-6.861560821533203,-6.860795791170238,1.2062854987111995,6.4997265338897705,-6.306496858596802,-7.094145774841309,-6.861560821533203,-7.331981658935547,-11.93417739868164,-11.955645358667963,1.1358368535886665,5.345113754272461,-11.980664253234863,-11.896225929260254,-11.90200138092041,-12.298230171203612,0.3144423365592956,0.3319454897294002,0.12770458513527,0.5896925628185272,0.2838738560676574,0.3312028050422668,0.3273632228374481,0.3426563143730163,-5.027593612670898,-5.09867051850378,1.623755766742355,7.427548885345459,-5.469866991043091,-4.799337387084961,-4.917160034179688,-4.6514434814453125,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0394,SV_S1,s1_master_format.geojson,393,crown_0394,394,Others,,ambiguous_or_unknown,Acacia,Snag/ Dead,completed,,77.1769471232411,28.53221298639117,-1,-1,1,-1,-1,-1,-1,113,4,-6.775002956390381,-6.770114008304292,1.1666481547172187,6.450105667114258,-6.161267518997192,-7.103608131408691,-6.605595588684082,-7.290916442871094,-11.892333984375,-11.89339116189332,1.1308787546328265,5.961771011352539,-11.673295497894289,-12.028961181640623,-11.892333984375,-12.00075340270996,0.3127496242523193,0.3264108730100952,0.1191817167535582,0.576085239648819,0.2780485302209854,0.3349452316761017,0.310132622718811,0.3573732078075409,-5.048032760620117,-5.14575455674028,1.5780186795605702,7.0493669509887695,-5.558818578720093,-4.750262260437012,-5.0845255851745605,-4.468779563903809,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0395,SV_S1,s1_master_format.geojson,394,crown_0395,395,Amaltas,Amaltas,clean,Non-Acacia,Full canopy,completed,With neem,77.17686912435522,28.532388781084872,2,1,0,1,1,0,1,113,4,-7.080548286437988,-6.955749182574517,1.1497548487825353,6.599012851715088,-6.526292324066162,-7.3252105712890625,-6.638956069946289,-7.577476024627685,-12.266840934753418,-12.24649494306176,1.0609360164061117,6.032641410827637,-12.080056190490724,-12.52781105041504,-11.98930549621582,-12.550541877746582,0.3056117296218872,0.3159696143285363,0.1031919354232535,0.4602740257978439,0.2683002054691314,0.3128709197044372,0.3056117296218872,0.3426563143730163,-5.150022029876709,-5.247212553446272,1.467146181584008,6.692516326904297,-5.715456008911133,-5.050552368164063,-5.150022029876709,-4.6514434814453125,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0399,SV_S1,s1_master_format.geojson,398,crown_0399,399,Others,,ambiguous_or_unknown,Non-Acacia,Snag/ Dead,completed,,77.17691346638334,28.53223556965404,-1,-1,0,-1,-1,-1,-1,113,4,-6.81129264831543,-6.841971249706977,1.176782305526967,5.815528869628906,-6.29170560836792,-7.15178108215332,-6.654538154602051,-7.243342399597168,-11.951388359069824,-11.969292860115525,1.124791117623932,5.448469161987305,-11.900211811065674,-11.967647552490234,-11.804970741271973,-12.228261947631836,0.3091350197792053,0.3282034378663628,0.1260682298487927,0.5586198568344116,0.2843563556671142,0.3312028050422668,0.3263481259346008,0.327978104352951,-5.098662853240967,-5.144149265458099,1.6134169656887043,7.077604293823242,-5.463634729385376,-4.799337387084961,-4.86335563659668,-4.845172882080078,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0401,SV_S1,s1_master_format.geojson,400,crown_0401,401,Amaltas,Amaltas,clean,Non-Acacia,Full canopy,completed,,77.1768088269062,28.53174640422678,2,1,0,1,1,0,1,113,4,-6.552002429962158,-6.615918374694554,0.9266848148748807,3.992086887359619,-6.114550828933716,-6.6899895668029785,-6.783848285675049,-7.095799446105957,-11.662687301635742,-11.80735675845526,1.1461499326328146,6.728885650634766,-11.48006534576416,-11.484368324279783,-11.662687301635742,-12.527013778686523,0.2862340211868286,0.3156778762298348,0.102090541961339,0.5174106657505035,0.281708300113678,0.3002557754516601,0.330565333366394,0.2789177894592285,-5.443277359008789,-5.21742065606919,1.312445309982659,5.989270687103272,-5.503065824508667,-5.227441310882568,-4.807454109191895,-5.556445121765137,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0402,SV_S1,s1_master_format.geojson,401,crown_0402,402,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,Full canopy,completed,,77.17689088290213,28.53251952265747,1,0,1,0,-1,0,0,113,4,-7.043094635009766,-6.879315312984771,1.0957959626237834,5.780282974243164,-6.631953239440918,-6.983041286468506,-7.065924644470215,-7.2788310050964355,-12.162199020385742,-12.144104425886036,1.0010715207120662,6.043115615844727,-12.213251113891602,-12.278796195983888,-11.83559226989746,-12.083257675170898,0.2971968650817871,0.3133108454995451,0.1048832516619174,0.5369920432567596,0.2675222009420395,0.2932961881160736,0.3193234801292419,0.3368838429450989,-5.27031135559082,-5.290894193986876,1.47983837795867,7.046134948730469,-5.731236457824707,-5.327280521392822,-4.980687141418457,-4.726014614105225,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0404,SV_S1,s1_master_format.geojson,403,crown_0404,404,Neem,Neem,clean,Acacia,Full canopy,completed,,77.17698466843476,28.53243085544464,1,0,0,0,0,0,0,113,4,-6.9158782958984375,-6.816276849898617,1.0327850972503902,5.722245693206787,-6.597445249557495,-7.128525733947754,-6.787779808044434,-7.309478759765625,-12.01759147644043,-12.033287816343057,0.9784065960458722,5.967839241027832,-11.6090669631958,-12.305720329284668,-11.959053993225098,-12.134130477905272,0.2955605387687683,0.3118499935464521,0.0925366894769857,0.3987834900617599,0.2650907337665558,0.3113036751747131,0.2788119912147522,0.3205125331878662,-5.293636322021484,-5.264570035765656,1.342612335595815,6.083014011383057,-5.779768228530884,-5.068396091461182,-5.547154426574707,-4.942876815795898,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0406,SV_S1,s1_master_format.geojson,405,crown_0406,406,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,Full canopy,completed,,77.17685254377596,28.53245652195372,1,0,1,0,-1,0,0,113,4,-6.978951454162598,-6.88363220417394,1.192859541703381,6.874773979187012,-6.557474851608276,-6.978951454162598,-6.933757781982422,-7.407394886016846,-12.19104290008545,-12.188262449956571,1.0592399018627472,6.025747299194336,-12.1802716255188,-12.47704792022705,-11.738343238830566,-12.26127815246582,0.3191141784191131,0.3162343209296201,0.107513691347973,0.4475766718387604,0.2874212861061096,0.2932961881160736,0.3274610042572021,0.3402535617351532,-4.981066703796387,-5.268191023210509,1.5430168501003745,6.415153503417969,-5.41716742515564,-5.327280521392822,-4.848501205444336,-4.68769121170044,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0409,SV_S1,s1_master_format.geojson,408,crown_0409,409,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,Full canopy,completed,,77.17701460883293,28.5325534665255,1,0,1,0,-1,0,0,113,4,-6.737201690673828,-6.759407132072786,0.9868220361131836,4.243674278259277,-6.383045196533203,-6.93015193939209,-6.894582748413086,-7.134181022644043,-12.029869079589844,-12.086238666973284,1.0677852480351857,6.083371162414551,-12.236387729644775,-12.504386901855469,-11.588628768920898,-12.02735710144043,0.2893128097057342,0.3091898120082585,0.1013563109074214,0.46357062458992,0.2518139407038688,0.2791323661804199,0.3217364251613617,0.3132153749465942,-5.386325836181641,-5.326789119602305,1.39839541252626,6.412607431411743,-5.994604587554932,-5.54268741607666,-4.925609588623047,-5.043605327606201,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0424,SV_S1,s1_master_format.geojson,423,crown_0424,424,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,Full canopy,completed,,77.17677979549676,28.53250426786928,1,0,1,0,-1,0,0,113,4,-7.11948299407959,-6.981452258287278,1.2347857899108114,6.196949005126953,-6.339898109436035,-6.963809967041016,-7.358119010925293,-7.575967788696289,-12.230552673339844,-12.19160623466019,1.0504245640707597,6.323244094848633,-12.256476879119871,-12.305720329284668,-11.973149299621582,-12.266592979431152,0.312415063381195,0.3168518573573205,0.1100334211784955,0.5049969255924225,0.275968536734581,0.2932961881160736,0.3504736721515655,0.3303322494029999,-5.052698135375977,-5.262438997758173,1.5411841696247035,6.834813117980957,-5.597483158111572,-5.327280521392822,-4.565878868103027,-4.816762924194336,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0474,SV_S1,s1_master_format.geojson,473,crown_0474,474,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,Full canopy,pending,,77.17716536997615,28.532500711889178,1,0,1,0,-1,0,0,113,4,-6.322867393493652,-6.219800803513653,1.135525161120387,5.723476886749268,-5.588471412658691,-6.3324174880981445,-6.141170501708984,-6.702760696411133,-11.415327072143556,-11.516306894015422,1.0063217720910207,5.566708564758301,-11.610690116882324,-11.683801651000977,-11.172589302062988,-11.272331237792969,0.293436586856842,0.3124207450752764,0.0986380872821253,0.558518797159195,0.2867189347743988,0.2874884903430938,0.2875944375991821,0.3397725820541382,-5.325124740600586,-5.269081204338411,1.365747765673685,7.12008547782898,-5.426898241043091,-5.414405345916748,-5.412198066711426,-4.688190460205078,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0477,SV_S1,s1_master_format.geojson,476,crown_0477,477,Others,,ambiguous_or_unknown,Acacia,Full canopy,pending,Babool,77.17712654150726,28.53243589532501,-1,-1,1,-1,-1,-1,-1,113,4,-6.541055679321289,-6.450864842507691,1.0652198665417527,5.7692811489105225,-6.274628400802612,-6.774437427520752,-6.206594467163086,-6.978826522827148,-11.563589096069336,-11.67040922789447,1.0318236485999095,5.646883010864258,-11.423840999603271,-12.101570129394531,-11.41851043701172,-11.527172088623049,0.3044389188289642,0.3128146456669917,0.0942763586292611,0.4494730979204178,0.2784655094146728,0.3044389188289642,0.2967940270900726,0.3303514719009399,-5.1649980545043945,-5.253573816434472,1.3677774673326333,6.795146465301514,-5.55228590965271,-5.1649980545043945,-5.275447368621826,-4.810236930847168,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0480,SV_S1,s1_master_format.geojson,479,crown_0480,480,Neem,Neem,clean,Acacia,Full canopy,completed,,77.17695200755126,28.532142934525563,1,0,0,0,0,0,0,113,4,-6.652394771575928,-6.61122983746824,1.1514799702244234,6.992082595825195,-6.204468727111816,-7.049593925476074,-6.713042259216309,-6.945919036865234,-11.66982078552246,-11.65637333625186,1.125175991307119,5.735678672790527,-11.335739135742188,-11.865005493164062,-11.66982078552246,-11.92994785308838,0.3110596835613251,0.3336906024312551,0.123877282822336,0.5436100661754608,0.2905390113592148,0.366387128829956,0.3010119199752807,0.3398647904396057,-5.07445764541626,-5.060021347704187,1.591158195003816,6.890568733215332,-5.369373798370361,-4.36072301864624,-5.249554634094238,-4.692618370056152,"2022,2023,2024,2025",113,buffer,20.0
SV_S1:crown_0528,SV_S1,s1_master_format.geojson,527,crown_0528,528,Others,,ambiguous_or_unknown,Acacia,Leaf shed,completed,Babul,77.17734291779365,28.532369641470023,-1,-1,1,-1,-1,-1,-1,113,4,-6.036285400390625,-6.047783056191639,1.2239790751542394,6.177891254425049,-5.813190698623657,-5.826298713684082,-6.028804779052734,-6.507001876831055,-11.237380981445312,-11.3303524371797,1.185579465177428,5.282965660095215,-11.290456771850586,-11.246581077575684,-11.097400665283203,-11.237380981445312,0.3037709593772888,0.3187938428821817,0.1152158375239918,0.6178511381149292,0.280217245221138,0.2857374250888824,0.3037709593772888,0.3575030267238617,-5.174537658691406,-5.2351397645157,1.5389228256172522,7.64709997177124,-5.525069236755371,-5.440328598022461,-5.174537658691406,-4.467202186584473,"2022,2023,2024,2025",113,buffer,20.0
