crown_uid,area,crown_area_m2,species_clean,label_acacia_visual,label_acacia_species,label_acacia_clustering,pred_acacia_visual_model,prob_acacia_visual_model,model_confidence,model_cluster_disagree,uncertain,lon,lat,source_file,source_index,orig_crown_id
SV_S1:crown_0572,SV_S1,26.931579404350423,,-1,-1,1,0,0.07450118606961748,0.9254988139303826,True,False,77.17731204435783,28.53361184043661,s1_master_format.geojson,571,crown_0572
SV_S1:crown_0530,SV_S1,23.36537938204296,,-1,-1,0,1,0.9253092733587638,0.9253092733587638,True,False,77.17745343482122,28.532277861788675,s1_master_format.geojson,529,crown_0530
SV_S1:crown_0548,SV_S1,18.310946274558177,,-1,-1,0,1,0.9253092733587638,0.9253092733587638,True,False,77.17738948880525,28.5322382176651,s1_master_format.geojson,547,crown_0548
SV_S3:crown_0468,SV_S3,10.424236074131372,,-1,-1,1,1,0.9251053035294848,0.9251053035294848,False,False,77.18644856275489,28.531147197501923,s3_master_format.geojson,467,crown_0468
SV_S3:crown_0452,SV_S3,11.129484269054181,,-1,-1,0,1,0.9251053035294848,0.9251053035294848,True,False,77.18648434899713,28.531126867850595,s3_master_format.geojson,451,crown_0452
SV_S3:crown_0402,SV_S3,41.125653847770664,,-1,-1,1,1,0.9245145498889802,0.9245145498889802,False,False,77.18624041249504,28.53153942576976,s3_master_format.geojson,401,crown_0402
SV_S3:crown_0400,SV_S3,17.669567446923363,,-1,-1,0,1,0.9245145498889802,0.9245145498889802,True,False,77.18626490761494,28.53150281552734,s3_master_format.geojson,399,crown_0400
SV_S2:crown_0150,SV_S2,20.142041853305088,,-1,-1,0,0,0.0755087043928791,0.924491295607121,False,False,77.17316474406945,28.52939977808627,s2_master_format.geojson,149,crown_0150
SV_S2:crown_0199,SV_S2,41.49680285663969,,-1,-1,0,0,0.0755087043928791,0.924491295607121,False,False,77.17318450713798,28.52938981622809,s2_master_format.geojson,198,crown_0199
SV_S1:crown_0036,SV_S1,21.179424555760203,,-1,-1,0,0,0.07771541290201978,0.9222845870979802,False,False,77.1762173280398,28.53222991931048,s1_master_format.geojson,35,crown_0036
SV_S2:crown_0175,SV_S2,23.904586635341627,,-1,-1,1,0,0.07772077167943807,0.922279228320562,True,False,77.17375735105531,28.529506299895043,s2_master_format.geojson,174,crown_0175
SV_S2:crown_0166,SV_S2,20.739009387194756,,-1,-1,0,0,0.07772077167943807,0.922279228320562,False,False,77.17377924229534,28.52955706237029,s2_master_format.geojson,165,crown_0166
SV_S1:crown_0654,SV_S1,65.79602044241402,,-1,-1,1,0,0.07787320580368613,0.9221267941963138,True,False,77.1773900802564,28.53362241251225,s1_master_format.geojson,653,crown_0654
SV_S1:crown_0501,SV_S1,21.243417369805254,,-1,-1,1,0,0.07814974080435137,0.9218502591956487,True,False,77.17680204467288,28.533456199139668,s1_master_format.geojson,500,crown_0501
SV_S2:crown_0530,SV_S2,31.651420081625,,-1,-1,0,1,0.921630851580578,0.921630851580578,True,False,77.17472531485502,28.52785025805799,s2_master_format.geojson,529,crown_0530
SV_S4:crown_0060,SV_S4,57.20182540435678,,-1,-1,1,1,0.918426994093183,0.918426994093183,False,False,77.18325472673698,28.53282868302804,s4_master_format.geojson,59,crown_0060
SV_S3:crown_0420,SV_S3,16.35839886876746,,-1,-1,0,1,0.914361582595781,0.914361582595781,True,False,77.18642969681292,28.531444293725524,s3_master_format.geojson,419,crown_0420
SV_S3:crown_0460,SV_S3,34.32574239097883,,-1,-1,1,1,0.914361582595781,0.914361582595781,False,False,77.18648942660488,28.531400641728737,s3_master_format.geojson,459,crown_0460
SV_S3:crown_0474,SV_S3,19.88235884076643,,-1,-1,1,1,0.914361582595781,0.914361582595781,False,False,77.18651094953077,28.5314471080401,s3_master_format.geojson,473,crown_0474
SV_S4:crown_0067,SV_S4,52.488129754625014,,-1,-1,1,1,0.9122938487628132,0.9122938487628132,False,False,77.18320987300173,28.532674637275463,s4_master_format.geojson,66,crown_0067
