crown_uid,area,crown_area_m2,species_clean,label_acacia_visual,label_acacia_species,label_acacia_clustering,pred_acacia_visual_model,prob_acacia_visual_model,model_confidence,model_cluster_disagree,uncertain,lon,lat,source_file,source_index,orig_crown_id
SV_S3:crown_0344,SV_S3,13.282139820311382,,-1,-1,0,1,0.7969341008925205,0.7969341008925205,True,False,77.18622984984802,28.53191957975648,s3_master_format.geojson,343,crown_0344
SV_S1:crown_0515,SV_S1,35.74639075381634,,-1,-1,1,0,0.20446367379030667,0.7955363262096933,True,False,77.17709739995503,28.53376389257498,s1_master_format.geojson,514,crown_0515
SV_S3:crown_0438,SV_S3,44.819030988889644,,-1,-1,0,1,0.795035392891898,0.795035392891898,True,False,77.18604475509133,28.530517499910264,s3_master_format.geojson,437,crown_0438
SV_S3:crown_0305,SV_S3,18.26553432240658,,-1,-1,0,1,0.795035392891898,0.795035392891898,True,False,77.18604592506432,28.530570932213163,s3_master_format.geojson,304,crown_0305
SV_S2:crown_0373,SV_S2,16.88712564233292,,-1,-1,1,0,0.20516256787874002,0.79483743212126,True,False,77.17360771278203,28.529659503071425,s2_master_format.geojson,372,crown_0373
SV_S2:crown_0172,SV_S2,28.694758562315524,,-1,-1,1,0,0.20516256787874002,0.79483743212126,True,False,77.17360304082025,28.529667553431867,s2_master_format.geojson,171,crown_0172
SV_S1:crown_0358,SV_S1,13.964033819071775,,-1,-1,1,0,0.20706751364784248,0.7929324863521575,True,False,77.17677707744289,28.533012344792084,s1_master_format.geojson,357,crown_0358
SV_S1:crown_0651,SV_S1,25.544334996611223,,-1,-1,1,0,0.20763321185132444,0.7923667881486756,True,False,77.17756375647245,28.533686498987333,s1_master_format.geojson,650,crown_0651
SV_S3:crown_0519,SV_S3,15.013222432215688,,-1,-1,0,1,0.7922818035365704,0.7922818035365704,True,False,77.1866874760981,28.53043368442498,s3_master_format.geojson,518,crown_0519
SV_S3:crown_0501,SV_S3,35.6020736638452,,-1,-1,0,1,0.7922818035365704,0.7922818035365704,True,False,77.18663916647162,28.53041927132979,s3_master_format.geojson,500,crown_0501
SV_S3:crown_0503,SV_S3,16.853379005515027,,-1,-1,0,1,0.7922818035365704,0.7922818035365704,True,False,77.18669160344677,28.53047309191872,s3_master_format.geojson,502,crown_0503
SV_S3:crown_0512,SV_S3,14.145607479428897,,-1,-1,0,1,0.7922818035365704,0.7922818035365704,True,False,77.18664369776025,28.53047001778356,s3_master_format.geojson,511,crown_0512
SV_S2:crown_0303,SV_S2,30.256128744192875,,-1,-1,1,0,0.20814170566898313,0.7918582943310168,True,False,77.17426516697694,28.52826323155345,s2_master_format.geojson,302,crown_0303
SV_S1:crown_0493,SV_S1,61.267128391119286,,-1,-1,1,0,0.20998347951091967,0.7900165204890803,True,False,77.17715428655023,28.532867191890016,s1_master_format.geojson,492,crown_0493
SV_S2:crown_0167,SV_S2,49.15704624011931,,-1,-1,1,0,0.21034968178628088,0.7896503182137191,True,False,77.17329097147353,28.52963121804208,s2_master_format.geojson,166,crown_0167
SV_S2:crown_0464,SV_S2,24.73750065685542,,-1,-1,0,1,0.7882129242902363,0.7882129242902363,True,False,77.17450598267004,28.52813259538663,s2_master_format.geojson,463,crown_0464
SV_S2:crown_0129,SV_S2,14.086463696415725,,-1,-1,0,1,0.7876747573865727,0.7876747573865727,True,False,77.1735777914772,28.529151902539564,s2_master_format.geojson,128,crown_0129
SV_S2:crown_0136,SV_S2,21.25442647973307,,-1,-1,0,1,0.7876747573865727,0.7876747573865727,True,False,77.17359507149106,28.529227528605595,s2_master_format.geojson,135,crown_0136
SV_S2:crown_0669,SV_S2,28.38459200888228,,-1,-1,0,1,0.7840834037535626,0.7840834037535626,True,False,77.17478848072568,28.52799730248253,s2_master_format.geojson,668,crown_0669
SV_S2:crown_0116,SV_S2,12.309992780614598,,-1,-1,0,1,0.7824711673654109,0.7824711673654109,True,False,77.17335324410008,28.52930210770788,s2_master_format.geojson,115,crown_0116
SV_S3:crown_0415,SV_S3,17.253593359945977,,-1,-1,0,1,0.7805150851391406,0.7805150851391406,True,False,77.18631044117284,28.53180886810638,s3_master_format.geojson,414,crown_0415
